title,description,price,status,url,date_public
"Большой карабин, mommy clip","Два больших карабина.
Стоимость указана за один
Два отдам за ЗОО.
Отправляю ОЛХ доставкой или предоплата",200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/bolshoy-karabin-mommy-clip-IDNs2Gz.html?sd=1,Опубліковано Сьогодні о 11:36
Денежное дерево крассула,"Продаю крассулу arborescens в керамической горшочке. С одревесневшими стволиками. Возраст 3 года. Растёт медленно, так как корневая сдержана размерами горшка (по принципу бонсай). Если пересадить в больший горшок, то будет расти активнее и листья будут крупнее. Перешлю Новой почтой после оплаты. Упаковую сама.",85,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/denezhnoe-derevo-krassula-IDPMy2w.html,Опубліковано Сьогодні о 11:39
Силиконовая форма шоколадка,"Продам формы силиконовые.
Покупала в интернете, пользовалась 1 раз, делала украшения на торт ребёнку.",60,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/silikonovaya-forma-shokoladka-IDQR3DV.html?sd=1,Опубліковано Сьогодні о 11:39
Два куба дров ( 2 складометра ),"Продам сразу два складометра дров, преимущественно ясень, абрикос и акация. +2 мешка столярные отходы сосны.
Самовывоз Червоногвардейский район Макеевки
Курс 1 к 2",2900,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dva-kuba-drov-2-skladometra-IDR8rhn.html?sd=1,Опубліковано Сьогодні о 11:38
Настольная лампа Baseus на аккумуляторе,"Дуже гарна і автономна настільна лампа, в наявності також ще магнітна лампа. Лампа нова в заводських пломбах.
Самовивіз м лівобережна або Олх доставка.

Завдяки компактному корпусу та складаній конструкції лампа займає мало місця, а вбудований акумулятор дає змогу використовувати пристрій тривалий час далеко від джерела живлення.

Особливості:
лампа має інтелектуальне визначення довкілля та регулює світло залежно від переважальних умов;
плавне регулювання яскравості та 3 режими освітлення;
ємний акумулятор і порт USB-C для швидкого заряджання або стаціонарної роботи;
батареї вистачає на 12 годин роботи;
двошарова фільтрація захищає очі та запобігає втомі після тривалого використання;
можна використовувати будь-який USB-порт комп'ютера, ноутбука або Power Bank для заряджання;
світильник має вогнестійкий корпус класу В, безпечніший і надійний.
Модель обладнана сучасними функціями, як-от інтелектуальне розпізнавання довкілля та можливість автоматичного вибору яскравості — завдяки цьому ви знайдете ідеальне світло в будь-якій ситуації. Це зручно, наприклад, для вечірнього читання: з настанням темряви світло поступово стає яскравішим, не даючи очам втомлюватися. Саме освітлення максимально природне та не спотворює кольори предметів. Якщо ж вимкнути інтелектуальну функцію, то можна вручну вибрати світло з доступних 3 режимів (холодне світло — 6000К, нейтральне світло — 4000K, тепле світло — 3000 К). Плавне регулювання яскравості доступне в кожному з режимів.

Акумулятор ємністю 2200 мА·год означає, що лампу не потрібно постійно під'єднувати до джерела живлення. Вона може працювати 3 години за максимального освітлення й понад 12 годин за слабкого освітлення. Отже, ви можете носити лампу із собою по дому та не відчувати прихильності до одного місця. Лампа заряджається через USB-кабель, ззаду є роз'єм USB-C. Час заряджання 1,5 години.

Безпека. Навіть найкращі окуляри не краще за гарне світло. Освітлення не небезпечне синім світлом, має візуальний стробоскопічний ефект і забезпечує кращий захист очей. Лампа пройшла міжнародну сертифікацію, завдяки якій захистить ваші очі здоровим джерелом світла.

Виготовлення. Крім функціональності, світильник вирізняється ще й стильним дизайном. Завдяки мінімалістичному дизайну він підійде до будь-якого інтер'єру, не займе багато місця. Лампа розміщена на масивній металевій підставці з акумулятором і блоком керування. Панель обладнана датчиком освітленості та сенсорною кнопкою для перемикання режимів. Під ним розміщений інтелектуальний перемикач режимів і протиковзне зусилля, , щоб лампа не ковзала по гладкому столу.

Саме освітлення широке та містить 32 світлодіоди. Алюмінієвий корпус добре справляється з поглинанням надлишкового тепла, що виділяється світлодіодними стрічками. Складана конструкція моделі робить її дуже компактною та зручною для перенесення. У складеному вигляді займає обмаль місця. Лампа має зручну систему регулювання в діапазоні 180 градусів, що дає нам виставити світло під найзручнішим для нас кутом.

Технічні характеристики:
Виготовлений з: АБС + ПК + алюміній;
Ємність: 2200 мА·год;
Колір світла: 3000 К, 4000 К, 6000 К;
Розмір: 290 x 350/75 (освітлення/основа основа) x 45 мм;
Вага продукту: 550 г;
Номінальна напруга: 5 В;
Потужність: 5 Вт;
Тип світла: LED;
Індекс передавання кольору: нижче ніж 95 Ra;
Кількість світлових точок: 32;
Заряджання: кабель USB-C (у комплекті).",1990,Бізнес,https://www.olx.ua/d/uk/obyavlenie/nastolnaya-lampa-baseus-na-akkumulyatore-IDQH7XV.html?sd=1,Опубліковано Сьогодні о 11:37
Два куба дров ( 2 складометра ),"Продам сразу два складометра дров, преимущественно ясень, абрикос и акация. +2 мешка столярные отходы сосны.
Самовывоз Червоногвардейский район Макеевки
Курс 1 к 2",2900,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dva-kuba-drov-2-skladometra-IDR8rhn.html?sd=1,Опубліковано Сьогодні о 11:38
Блок живлення питания Mean Well на DIN-рейку 12 В  HDR-100-12N,"Блок питания Mean Well на DIN-рейку  HDR-100-12N.  12 В  Новый, купили лишний для своего ремонта",800,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/blok-zhivlennya-pitaniya-mean-well-na-din-reyku-12-v-hdr-100-12n-IDR1DN1.html?sd=1,Опубліковано Сьогодні о 11:39
Карбюратор газовый газ-бензин генератор,"Новый карбюратор для бензогенератора 1,5-3,8kWt для работы на ГАЗУ! Работает на 3 видах топлива: бензин,пропан-бутан,метан. Установка карбюратора занимает 10 минут, снимаете бензиновый карбюратор и вместо его без всяких переделок ставите этот,ну а дальше подключаем шланг и все- экономия пошла))) Рабочее так же как и пусковое положение заслонки воздуха(подсос)-среднее для всех типов Газа 
Если есть вопросы пишите, звоните , вышлю дополнительные фото и видео в работе.
 Фото моего генератора с аналогичными карбюратором, работает отлично!
Расход газа приблизительно 1 куб в час, то есть 8 гривен!!
Олх доставка или по договоренности при встречи в Днепре.",900,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/karbyurator-gazovyy-gaz-benzin-generator-IDQPIN4.html?sd=1,Опубліковано Сьогодні о 11:40
Генератор ENG Energy eng 3500,"Генератор ENG Energy eng 3500
Номінальна 2,5 кВт
Максимальна 2,8 кВт
Новий привизений з Туреччини

+38**************16",19000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/generator-eng-energy-eng-3500-IDQTDHB.html?sd=1,Опубліковано Сьогодні о 11:36
"Тканевые ролеты, Рулонные, Римские шторы, Жалюзи день ночь Черкассы","#Безкоштовний замір! м.Черкаси!

Знижка -26%! На усі пропозиції жалюзі! Чекаємо на вашу заявку зараз!

-Тканини Польських та Турецьких фабрик
-Фурнітура Besta, anwis, Bamar-Pol
-Повний цикл від виміру до монтажу
-Пошиття індивідуальних розмірів
-Авторські принти (фото-банк)
-Різноманітність карнизів (управління)
-Гарантія 2 роки
-7 років успішної роботи

Калькулятор вартості! ТУТ - zanaves.com.ua
_
• Тканинні ролети – від 236грн/шт.
• Рулонні штори – від 236грн/шт.
• Рулонні штори в коробі (закриті системи) – від 435грн/шт.
• День-ніч (Зебра) – від 582грн/шт.
• Римські штори – від 440грн/шт.
• Горизонтальні жалюзі – від 224грн/шт.
• Вертикальні жалюзі – від 208грн кв.м.
• Мультифактурні жалюзі – від 740грн/шт.
• Джутові\Бамбукові жалюзі - від 291грн/шт.

Зацікавило?
Тоді дивіться більше фото наших робіт і надсилайте розміри на прорахунок!

Фото наших робіт!
Інстаграм: zanaves.rolety_jaluzi

Відвідайте нашу сторінку у Facebook
zanaves.rolety.jaluzi",275,Бізнес,https://www.olx.ua/d/uk/obyavlenie/tkanevye-rolety-rulonnye-rimskie-shtory-zhalyuzi-den-noch-cherkassy-IDQYWB9.html?sd=1,Опубліковано Сьогодні о 11:36
"Шашличний набір Grills, подарунок на день народження. Модель G10","Grills, Шашличний набір, набір шампурів, подарунок чоловіку, другу, шефу. Модель набору Grills G10

Прекрасний подарунок кожному чоловіку.

Ви точно не прогадаєте з вибором. Оригінальний, солідний і 100% потрібен кожному чоловіку.

Якісна дерев'яна коробка(Не ДСП плита, як в багатьох), можлтве індивідуальне гравіювання(логотип, ініціали, вітання)

У набір входить:

Якісна дерев'яна коробка (не ДСП плита як у багатьох)
Зручна ручка зі шкіри, м'яка, комфортна та надійна.
Шампура з нержавіючої сталі 6 шт товщиною 3мм, дуже надійні, можна сказати вічні, дерев'яні лаковані ручки
Подвійний шампур для приготування великих курячих ніжок, великих шматків м'яса, риби та овочів. нержавіюча сталь 3мм
Розкладна мангал-рамка, у вас завжди буде з собою мангал
Виделки 6 шт, тепер вони завжди з собою))
Вилка для зняття шашлику та чищення шампурів, завтовшки 3 мм
Стильний штопор-відкривачка
Якісний Ніж-сікач Tramontina Бразилія

Можливе індивідуальне гравіювання.
Індивідуальне гравіювання +400грн",2580,Бізнес,https://www.olx.ua/d/uk/obyavlenie/shashlichniy-nabr-grills-podarunok-na-den-narodzhennya-model-g10-IDQYiqH.html?sd=1,Опубліковано Сьогодні о 11:39
Генератор дизель IFA 10kw.,Генератор Іфа повітряне охолодження.дизель.дуже мале напрацювання 170год.все в оригіналі.по характеристиках 3 л в год.,110000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/generator-dizel-ifa-10kw-IDR8rhu.html,Опубліковано Сьогодні о 11:38
"Рулонные шторы, Тканевые ролеты, Жалюзи, Римские шторы Черкассы","#Безкоштовний замір! м.Черкаси!

Знижка -26%! На усі пропозиції жалюзі! Чекаємо на вашу заявку зараз!

-Тканини Польських та Турецьких фабрик
-Фурнітура Besta, anwis, Bamar-Pol
-Повний цикл від виміру до монтажу
-Пошиття індивідуальних розмірів
-Авторські принти (фото-банк)
-Різноманітність карнизів (управління)
-Гарантія 2 роки
-7 років успішної роботи

Калькулятор вартості ТУТ - zanaves.com.ua
_
• Тканинні ролети – від 236грн/шт.
• Рулонні штори – від 236грн/шт.
• Рулонні штори в коробі (закриті системи) – від 435грн/шт.
• День-ніч (Зебра) – від 582грн/шт.
• Римські штори – від 440грн/шт.
• Горизонтальні жалюзі – від 224грн/шт.
• Вертикальні жалюзі – від 208грн кв.м.
• Мультифактурні жалюзі – від 740грн/шт.
• Джутові\Бамбукові жалюзі - від 291грн/шт.

Зацікавило?
Тоді дивіться більше фото наших робіт і надсилайте розміри на прорахунок!

Фото наших робіт!
Інстаграм: zanaves.rolety_jaluzi

Відвідайте нашу сторінку у Facebook
zanaves.rolety.jaluzi",236,Бізнес,https://www.olx.ua/d/uk/obyavlenie/rulonnye-shtory-tkanevye-rolety-zhalyuzi-rimskie-shtory-cherkassy-IDQYWJb.html?sd=1,Опубліковано Сьогодні о 11:39
Картопля різносортова,"Картопля велика та трохи середня. Рожева, біла та й інші сорти. Смакові якості хороші. Бажано зв’язуватись за номером телефону 09******47 - Олена",7,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kartoplya-rznosortova-IDR4uxq.html,Опубліковано Сьогодні о 11:39
"Генератор бензиновий 2,8 кВт Genergy Gorbea Іспанія","Генератор бензиновий 2,8 кВт Genergy Gorbea NEW. 
Новий (в упаковці з офіційною гарантією від виробника)

Однофазний генератор 220В 
Зручне переміщення завдяки наявності двох 8-дюймових коліс та складаної металевої ручки з пластиковою накладкою.
Альтернатор із мідною обмоткою розрахований на тривалий термін служби, стійкий до перевантажень.
Стабілізація напруги SVR забезпечує згладжування стрибків напруги, завдяки чому до генератора можна підключати навіть чутливу техніку.
Модель має легкий ручний запуск.
Наявність захисту від перевантаження (переривник) та низького рівня оливи.
На панелі управління знаходяться 2 розетки - 230В 16А класа захисту IP44 можна використовувати у вологих запилених приміщеннях, дисплей.

Тривала автономна робота завдяки економному споживанню бензину та ємному паливному баку:
При навантаженні 25% – споживання пального 0,75 л/год – час безперервної роботи – 17,3 год.
При навантаженні 50% - споживання пального 1 л/год. – час безперервної роботи – 13 год.
При навантаженні 75% – споживання пального 1,17 л/год – час безперервної роботи – 11,1 год.

Характеристики:
Вага, кг: 49
Витрата палива, л/год: 1
Вихідна напруга, В : 230
Габарити довжина х ширина х висота, мм : 632х577х563
Максимальна потужність, кВт : 2,8
Номінальна потужність, кВт : 2,5
Обсяг паливного бака, л : 13
Об'єм масла в картері - 0,6 л.
Рівень шуму, dB : 73
Система пуску : ручний стартер
Тип двигуна: 4 тактний
Країна-виробник: Іспанія.",21500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/generator-benzinoviy-2-8-kvt-genergy-gorbea-spanya-IDR8rkd.html?sd=1,Опубліковано Сьогодні о 11:39
Голладський тюльпан опт до 8-го березня,"Голландський тюльпан оптом!
Оптова Компанія - купуйте товар лише у відповідальних постачальників.
Приймаємо замовлення до 8 Березня

В наявності є такі сорти:
Antarctica-білий
Strong Gold - жовтий
ile de France-червоний
Dynasty-рожевий з білим
Aafke- ніжно-рожевий
Christmas Dream-рожевий
Barselona-лілово-рожевий
Alibi - бузок
Purple Prince-фіолетовий
Lech Walensa - червоний з білим
Висота тюльпану 45-50см Розмір бутону 5-9см
Вага тюльпану 30+
Звертайтесь!",12,Бізнес,https://www.olx.ua/d/uk/obyavlenie/golladskiy-tyulpan-opt-do-8-go-bereznya-IDR8rhq.html,Опубліковано Сьогодні о 11:38
