title,description,price,status,url,date_public
Зимова куртка,"Розмір s  віддам  безкоштовно, пересилка можлива але за ваш кошт.куртка в ідеальному стані",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zimova-kurtka-IDR8jFd.html,Опубліковано Сьогодні о 08:44
"Нокамен, кальцій ліки безкоштовно","Залишок на фото табетки
Нокамен,дієтична добавка
Термін до 06/23
Кальцій майже повна
Пересилаю поштою любою",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/nokamen-kaltsy-lki-bezkoshtovno-IDR8oAl.html,Опубліковано Сьогодні о 10:47
Розсаду квітів .дуже незвичайний сорт,"Еюквіти вирощені в умовах нашого клімату. Віддаю в добрі руки. Не в силах доглядати. Визнав, як агроном- не спроможний.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/rozsadu-kvtv-duzhe-nezvichayniy-sort-IDR8hmm.html,Опубліковано Сьогодні о 07:19
Сниму дом или квартиру,"Здравствуйте. Я мама с двумя детками(3 и 6 лет). Мы приехали сюда из Краматорска, так как война заставила выехать. Снимать за дорого я не смогу, так как не хватит денег. Сниму за коммунальные услуги. Я человек аккуратный и добросовестный. 
Помогите найти жильё,  пожалуйста...",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/snimu-dom-ili-kvartiru-IDOIhbB.html,Опубліковано Сьогодні о 03:19
Сім'я ВПО з трьома дітками,"Доброго дня всім не байдужим, хто читає  оголошенн'я .
Переселенці із Нікополя.
Дуже потрібна допомога .
Мама з 3 дітками
 Потребуємо допомоги! Продукти харчування.Постільна білизна, Гігієна . Навіть найменший і найскромніший набір продуктів. буду вдячна за будь-яку допомогу продуктами . 
Наразі не працюю у декрети.
Дуже дякую. Слава Україні !!!",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/smya-vpo-z-troma-dtkami-IDQRY7m.html,Опубліковано Сьогодні о 08:08
Возьму мотоцикл в рострочку,Куплю мотоцикл в рострочку з рук бажано Київ або Обл можна и  по Україні телефонуйте в любий час розглядаю любі варіанти з Киева не куди невиеджаю абсолютно. СЛАВА УКРАЇНІ.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vozmu-mototsikl-v-rostrochku-IDOjSGI.html,Опубліковано Сьогодні о 09:53
"Ищу работу, подработку","Живу в городе Запорожье 
Возраст 20 лет 
Высшее незаконченнее образование, факультет социологии",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/ischu-rabotu-podrabotku-IDR8qiV.html,Опубліковано Сьогодні о 11:26
Куплю соняшк от 100кг от дисяти забираїм своїм транспортом,"Куплю соняшникове насіння,приймем на пириробку на смс ни відповідаю звонить з 9 до 18:00 київська обл",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kuplyu-sonyashk-ot-100kg-ot-disyati-zabiram-svom-transportom-IDR8kns.html,Опубліковано Сьогодні о 09:14
ХУМОДАР Р 100Р 10мл -3фл Хумодар Б 100Р -5 фл,"Отдам бесплатно. 
Инсулин  хранится в холодильнике.  Срок годности
ХУМОДАР Р до 11.2023
ХУМОДАР Б до 04.2025",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/humodar-r-100r-10ml-3fl-humodar-b-100r-5-fl-IDR8fnU.html,Опубліковано 24 лютого 2023 р.
Арендую дом с сухими сараями  в г. Днепр,"Арендую дом с сухими сараями и гаражом в г. Днепр. Содержать животных не буду. Аренда предполагается с 3 марта, тогда же и просмотр. Требования: удобства в доме, мебель, стиралка, холодильник, горячая вода. Жить будет 1 парень славянской внешности. Чистоту и своевременную оплату гарантирую.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/arenduyu-dom-s-suhimi-sarayami-v-g-dnepr-IDR8gGA.html,Опубліковано Сьогодні о 06:12
Срочно!! Нужны севшие одноразки,"Требуются желательно не вскрытые,  разряженные одноразки.
Рабочие, можно с жидкостью или без.
После использования всё идёт на павербанки ЗСУ",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/srochno-nuzhny-sevshie-odnorazki-IDQPFEq.html,Опубліковано Сьогодні о 10:29
Шукаю роботу продавець-консультант,"Шукаю роботу продавцем-консультантом у місті Золочів,Львівської області.Є досвід,продавала хімію,беушну і нову техніку,дитячі речі і мобільні телефони і гарнітуру.Ще маю досвід у швейній галузі.Розгляну усі пропозиції з нормальним графіком і з відповідною оплатою.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shukayu-robotu-prodavets-konsultant-IDR8iBU.html,Опубліковано Сьогодні о 08:08
Окаж взаимо помощь в электро-элекроном ремонте,Оккажу взаимо помощь вам по электро электронной наладке ремонт восстановление электро техники как высоко точных систем так и и низкоттучьных систем управления как быт также и промышленного оборудования. Пишите Вайбер ватсап телеграмме я увижу и перезвоню вам.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/okazh-vzaimo-pomosch-v-elektro-elekronom-remonte-IDR8lV8.html,Опубліковано Сьогодні о 09:48
Ищу работу в Запорожье,"Ищу работу в городе Запорожье имею права категории В опыт вождения 11лет
Имею автомобиль renault trafic, так же владею сварочный аппратом полуавтомат и инвертор
Все предложения по телефону или Вайбер 06*********47",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/ischu-rabotu-v-zaporozhe-IDR8g0V.html,Опубліковано Сьогодні о 02:34
віддам безкоштовно наножники для боїв,"віддам безкоштовно захист для ніг для боїв рукопашних
фірма ЕВЕРЛАСТ ,в гарному стані 
м.Вінниця",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-bezkoshtovno-nanozhniki-dlya-bov-IDR8hzF.html,Опубліковано Сьогодні о 07:20
Шорти на підлітка 10-14,Шорти на підлітка перешлю олх доставкою подробиці в особисті повідомлення пишіть,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shorti-na-pdltka-10-14-IDR8jDK.html,Опубліковано Сьогодні о 08:43
Взуття дитяче,"Віддам взуття Львів,   район південного. Самовивіз. Розмір уточнюйте в повідомленнях тут.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vzuttya-dityache-IDR8qhm.html,Опубліковано Сьогодні о 11:26
Костюм літній на підлітка,"Лосиниі торік віддам, безкоштовно перешлю олх доставкою подробиці в особисті повідомлення пишіть",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kostyum-ltny-na-pdltka-IDR8k28.html,Опубліковано Сьогодні о 09:13
Приму в дар любую технику и автомобиль .,"Приму в дар любую бытовую и профессиональную технику .
Радиоаппаратуру колонки световые приборы и акустику .
Автомобиль на ходу в нормальном состоянии для волонтёрской деятельности .",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/primu-v-dar-lyubuyu-tehniku-i-avtomobil-IDOjXWh.html,Опубліковано Сьогодні о 10:47
"Модные босоножки.37 р.Стелька 23,5.","Модные босожки.37р.Стелька 23,5.Полностю целые.Легенькие.Подошва в норме..Застёжки рабочие.Нужно чуть привезти в порядок.Как говорится( для себя.).Кому нужно обращайтесь.Отдаю по месту.Если пересылать то Олх доставка.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/modnye-bosonozhki-37-r-stelka-23-5-IDR8fif.html,Опубліковано 24 лютого 2023 р.
Куплю радіо деталі,Куплю радіо деталі плати схема телевізори  СССР конденсатори і багато чого іншого як що є пишіть,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kuplyu-rado-detal-IDR8gvz.html,Опубліковано Сьогодні о 06:04
Куплю лук Штудгарт на перо,"Куплю лук Штудгарт на перо. Желательно Киевская или Черкасская область, оптовый склад. Пересылка по почте не подходит так как нужно будет часто и много. Рассмотрю все варианты",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kuplyu-luk-shtudgart-na-pero-IDR8lSR.html,Опубліковано Сьогодні о 09:47
Банки для окопних свічей,Віддам жестяні баночки для окопних свічок. Штук 30 точно назбиралось. Район круга,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/banki-dlya-okopnih-svchey-IDR8qcp.html,Опубліковано Сьогодні о 11:25
У т р о ж е с т а н  та  е с т р о ж е л ь,Віддам безкоштовно у т р о ж е с т а н та  е с т р о ж е л ь. Строк естр до травня. І його десь половина.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/u-t-r-o-zh-e-s-t-a-n-ta-e-s-t-r-o-zh-e-l-IDR8opu.html,Опубліковано Сьогодні о 10:45
Два парня с Дружковки ищут работу подработку,"Ищем работу подработку есть категория В, грузчики разнорабочие спил деревьев рубка дров Копка траншей ям бетонные работы водитель вилочного погрузчика демонтаж рассмотрим любые варианты 06******21 строительные работы",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dva-parnya-s-druzhkovki-ischut-rabotu-podrabotku-IDR8gua.html,Опубліковано Сьогодні о 06:02
Возьму на хранение,"Если вы собрались покинуть страну , а у вас завалялся велосипед со скоростями , отдайте его на сохранение человеку.
Если вернетесь , человек вернет вам ваш велосипед.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vozmu-na-hranenie-IDP2LlJ.html,Опубліковано Сьогодні о 08:42
Таблетки Сирдалуд тизанідин 2мг (новартіс),Ліки з хорошим терміном придатності. Деталі за телефоном 09*********24 Антоніна.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/tabletki-sirdalud-tizandin-2mg-novarts-IDPj747.html,Опубліковано Сьогодні о 08:05
Безкоштовно віддам дитяче взуття,Взуття для дівчинки красовки від найк розмір 27  кети від clarks 27  туфлі від Tutubi ортопедичні 23р  босоніжки 22р від Tutubi ортопедичні черевики зимові 24р.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/bezkoshtovno-vddam-dityache-vzuttya-IDR8nwq.html,Опубліковано Сьогодні о 10:27
Шлепки летние на толстой подошве 37 р.,"Шлепки летние на толстой подошве 37 р.
Подошва целая. Нигде не порваны.Легенькие.Фирменные.Крепкие.
Не тонюсенькие что рвутся.Еще послужат.Кому нужно обращайтесь.Отдаю по месту.Если пересылать то  Олх доставка.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shlepki-letnie-na-tolstoy-podoshve-37-r-IDR8faP.html,Опубліковано 24 лютого 2023 р.
Прийму в дар фрезер для себе для манікюру,"Доброго всім дня подаруйте мені будь ласка фрезер для манікюру.Буду вдячна Вам за таку допомогу,для себе вбільшості роблю манікюр в дома, бо ходити до майстра трохи дорого.Буду вдячна Вам.Пересилку обов'язково оплатю укр поштою до міста Вінниці.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/priymu-v-dar-frezer-dlya-sebe-dlya-mankyuru-IDR8g0U.html,Опубліковано Сьогодні о 02:34
Прошу Помогите пожалуйста,"Прошу помощи с дровами, продуктами и средства личной гигиены.
Всем мира и добра!",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/proshu-pomogite-pozhaluysta-IDR8lQF.html,Опубліковано Сьогодні о 09:44
Ищу работу онлайн),"Всем здравствуйте, ищу работу онлайн (без вложений).Мне 16 лет. Смогу уделять работе до 12 часов в день. Есть телефон(не один), ноутбук с которых безпроблем смогу работать. Оплата за работу должна быть ЕЖЕДНЕВНОЙ. Если у вас есть предложения и я вас заинтересовала, пишите:

•В личные сообщения 
•Телеграм: Feeyka)
•Вайбер: 06******06

Жду ваши сообщения",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/ischu-rabotu-onlayn-IDQPHIs.html,Опубліковано Сьогодні о 11:24
Віддам дошку для малювання водними маркерами,"Віддам безкоштовно дошку для малювання маркерами. Саморобна, у вигляді будиночку. Самовивіз.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-doshku-dlya-malyuvannya-vodnimi-markerami-IDR8oo1.html,Опубліковано Сьогодні о 10:45
Розсаду квітів .дуже незвичайний сорт,"Еюквіти вирощені в умовах нашого клімату. Віддаю в добрі руки. Не в силах доглядати. Визнав, як агроном- не спроможний.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/rozsadu-kvtv-duzhe-nezvichayniy-sort-IDR8hmm.html,Опубліковано Сьогодні о 07:19
Візьму на квартиру,Візьму на квартиру  порядну  жінку. Переселенку. Місто Гадяч . Приватний  сектор . Телефон +38********31.  Володимир.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vzmu-na-kvartiru-IDQkDVc.html,Опубліковано Сьогодні о 08:42
Нужны домашние женские тапочки,"Помогите с тапочками переселенцам. Две женщины нуждаются в домашних тапочках.Уже холодает. Одна пара 40 размер стелька 26 см на широкую ногу. Одна пара на узкую ногу стелька 25,5 размер 39-40.И нужны тёплые носки на эти же размеры. Можем принять посылку. Будем очень благодарны тем, кто откликнется.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/nuzhny-domashnie-zhenskie-tapochki-IDPByoy.html,Опубліковано Сьогодні о 08:05
Сниму дорого 1 комнатную на долгий срок,"Нужна хорошая однокомнатная квартира для семьи военного (супруга и супруг)

бюджет до 8000+коммунальные 

Без риэлтора, или с комиссией не более 25% от первого месяца

Сниму на долгий срок, от года

Так же подобная квартира нужна товарищу, на тех же условиях, за исключением что у него маленький ребёнок (нужен нижний этаж)

Рассмотрю все предложения

!!!СНИМУ ДОРОЖЕ РЫНОЧНОЙ ЦЕНЫ, НО УЖЕ СЕЙЧАС!!!",Безкоштовно,Бізнес,https://www.olx.ua/d/uk/obyavlenie/snimu-dorogo-1-komnatnuyu-na-dolgiy-srok-IDPw55b.html,Опубліковано Сьогодні о 06:01
Допоможіть будь ласка.,"Доброго дня,ми з донькою впо з Нікополя, потребуємо вашої допомоги, продукти харчування,та средства гігієни,на зараз знаходемся в Львівській обл, Впо якщо треба предоставлю,куди посилка пришла теж.,всіх небайдужих дякую.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dopomozht-bud-laska-IDR8kmn.html,Опубліковано Сьогодні о 09:13
Дитячий одяг віддам,"Віддам дитячі речі, на вік 4-5 десь. Також є ще колготи та трошки домашніх речей, якщо треба.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dityachiy-odyag-vddam-IDR8lLK.html,Опубліковано Сьогодні о 09:44
Бесплатно  Бесплатно,Пишите договоримся отправляю новой почтой олх доставки нету укр почта тоже не работает пишите в личную договоримся,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/besplatno-besplatno-IDR8f6y.html,Опубліковано 24 лютого 2023 р.
Комната в квартире в Киеве без аренды,"Два переселенца из Николаева и Херсона, возрастом 18 и 24, возьмем в свободную комнату в квартиру на Троещине в Киеве третьего парня нашего возраста, четко - не пьющего, не курящего, ведущего здоровый образ жизни, спокойного, адекватного, без долгов, игровой зависимости, судимости и прочих хвостов. Вместо кучи вопросов к нам - пишите сразу о себе. Оплата только за коммунальные услуги примерно одна тысяча гривен в месяц.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/komnata-v-kvartire-v-kieve-bez-arendy-IDR8fXC.html,Опубліковано Сьогодні о 02:30
Курточка на дівчинку,Курточка на дівчинку олх доставка укр поштою кому цікаво пишіть відповім на ваші питання,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kurtochka-na-dvchinku-IDR8hxu.html,Опубліковано Сьогодні о 07:17
Комбінезон літній,"Комбінезон літній,  розмірМ, перешлю олх доставкою подробиці в особисті повідомлення пишіть",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kombnezon-ltny-IDR8juF.html,Опубліковано Сьогодні о 08:41
Приму в дар электронику.,"Приму в дар,или за символическую плату,любую электронику,как рабочую так и поломаную.Старые ПК,и т.д.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/primu-v-dar-elektroniku-IDPZZ0h.html,Опубліковано Сьогодні о 10:25
Потребуємо солодкі пюрешки ‼️‼️,"Можливо в когось є солодкі пюрешки любої фірми 
і може поділитися)
Замовлю за символічно олх доставкой)",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/potrebumo-solodk-pyureshki-IDR8ipN.html,Опубліковано Сьогодні о 08:04
Одяг для немовлят безкоштовно,"Одяг для немовлят безкоштовно,відправлю олх доставкою",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/odyag-dlya-nemovlyat-bezkoshtovno-IDR8lBk.html,Опубліковано Сьогодні о 09:43
Придбаю раму з документами хонда св1000р,"Куплу раму з документами  хонда св1000р. 2018-2023 
Телефонуйте або пишіть",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pridbayu-ramu-z-dokumentami-honda-sv1000r-IDR8kiE.html,Опубліковано Сьогодні о 09:12
Віддам безкоштовно килимок для мишки,Віддам безкоштовно килимок для мишки но він не новий видно на фото доставкою ОЛХ не відправляю,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-bezkoshtovno-kilimok-dlya-mishki-IDPgf3q.html,Опубліковано 24 лютого 2023 р.
Дексалгин -инъекции,"Дексалгин , инъекции,для внутримышечного,и внутривенного применения.
Нестероидные противовоспалительные и противоревматические препарат.
9 ампул.
Срок годности до октября 2023г.
Цена 200 грв(половина стоимости)",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/deksalgin-inektsii-IDR8gtW.html,Опубліковано Сьогодні о 05:59
Віддам даром калєндаріки.,Отдам даром калєндаріки пищить на вайбер телеграм напишу номер .Только Мелітополь.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-darom-kalndarki-IDQQist.html,Опубліковано Сьогодні о 01:53
Два котячі туалети і наповнювач,"Без дзвінків, тільки пишіть!

Віддам два невеликі однакові туалети, плюс наповнювач дерев’яний на 3 кг (упаковка відкрита).

Самовивозом з району Велмарта",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dva-kotyach-tualeti-napovnyuvach-IDR8hu8.html,Опубліковано Сьогодні о 07:12
"Курточка бежевая кожа, юбка в полоску, курточка пиджак теплая размер С","Курточка бежевая кожа, юбка в полоску, курточка пиджак теплая размер С
Отправить могу по новой почте - пишите.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kurtochka-bezhevaya-kozha-yubka-v-polosku-kurtochka-pidzhak-teplaya-razmer-s-IDR8nmb.html,Опубліковано Сьогодні о 10:21
Шукаю роботу прибиральниці,Шукаю роботу прибиральниці або двірника на Сихові.Неповна зайнятість.Бажано зранку на 2-3 год.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shukayu-robotu-pribiralnits-IDR8jnN.html,Опубліковано Сьогодні о 08:40
Завхоз или хозяйственник частного дома,"Для себя ищю разовую или постоянную подработку по хозяйству частные дома и дачи, в миниотелях, магазинах, киосках. Ремонт электрики, сантехники, уборка помещений или территории, мелкие ремонтные работы, сбора и разборка мебели. Погрузочные работы. Монтажные и малярные работы. Монтаж наружной рекламы. С оплатой в конце смены или выполненного объёма.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zavhoz-ili-hozyaystvennik-chastnogo-doma-IDR8lmh.html,Опубліковано Сьогодні о 09:41
Житло безкоштовно в Польщі,"Приймемо в Польщі, місто Стшельце Опольське, в кімнату в двокімнатній квартирі, родину з трьох осіб, без шкідливих звичок, охайних, без тварин.
По програмі допомоги українцям, допоможемо з оформленням допомог, та їжею. З працею маємо можливість допомогти. Дзвоніть на вайбер",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zhitlo-bezkoshtovno-v-polsch-IDR8ilo.html,Опубліковано Сьогодні о 08:04
Зніму кімнату(дніпровський),"Зніму кімнату в Дніпропетровську районі. Я ВПО з Миколаєвської обл. Працюю тому мене  весь день не буде майже до комендантскої години. Для мене важливо щоб я міг спокійно прийти та відпочити. Встаю я теж рано тому важливо щоб ні я нікому не заважав збираючись, і мені. Також дуже важливо щоб поруч був паркінг. З комуналками, задатками, ріельори ПРОШУ НЕ ТУРБУВАТИ! Пішить або телефонуйте на вказаному номері є телеграм. Чекаю ваших варіантів. Бажано Дніпровський район, але розгляну всі варіанти",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/znmu-kmnatudnprovskiy-IDR8gto.html,Опубліковано Сьогодні о 05:58
Віддам безкоштовно пазли,Віддам безкоштовно пазли коробка одна но там три картинки коробка розірвана но не всі пазли в коробці доставкою ОЛХ не відправляю,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-bezkoshtovno-pazli-IDPgeY7.html,Опубліковано 24 лютого 2023 р.
Нуждаюсь в помощи мать с ребёнком.,"Доброго времени суток. Пожалуйста! Очень нужно помочь Христом богом молю вас!! Семья, мать с маленьким ребенком нуждаются в помощи. На данный момент в нашей семье сложная жизненная позиция потребовалась просить помощи неравнодушных людей. Я одинокая мать, дочери почти 3-годика, муж бросил 2 года назад. Жизнью ребёнка не интересуется. Проживаем в Харьковской области переехали из Донецкой. Я сирота, родителей потеряла еще 10 лет назад, родных нет. Помочь некому. Я получаю выплаты ВПЛ, но так как снимаю дом, почти все средства идут на оплату за дом и дрова. Я прошу помощи продуктами питания, овощами, средствами гигиены, постельным бельем, пледами и прочим, лекарством, так как ребенок очень часто болеет, а выйти работать нету возможности.
Пишите сюда при необходимости сброшу номер телефона.
 Буду очень благодарна за любую помощь. 
Всем мирного неба над головой!",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/nuzhdayus-v-pomoschi-mat-s-rebenkom-IDR8fVM.html,Опубліковано Сьогодні о 01:39
Оренда будинку в с. Новосілки,Зніму будинок в селі Новосілки . Від 4000 до 6000 грн . З тваринкою.  Маю кішку.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/orenda-budinku-v-s-novoslki-IDR8hpb.html,Опубліковано Сьогодні о 07:08
Нужна помощь женщине с двумя детьми,"Здравствуйте нужна помощь женщине с двумя детьми 4 года и 7 лет, живут сами, женщина без работы, любая помощь будет бесценная,нужны вещи и игрушки,книжки",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/nuzhna-pomosch-zhenschine-s-dvumya-detmi-IDR3CZY.html,Опубліковано Сьогодні о 10:18
Шукаю роботу прибиральниці,Шукаю роботу прибиральниці або двірника на Сихові.Неповна зайнятість.Бажано зранку на 2-3 год.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shukayu-robotu-pribiralnits-IDR8jnN.html,Опубліковано Сьогодні о 08:40
Рубашка в клетку,"Рубашка с идеальном состоянии
На бирке размер",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/rubashka-v-kletku-IDR8lkh.html,Опубліковано Сьогодні о 09:40
