title,description,price,status,url,date_public
Срочно! 2110 10год с газом евро 4!,"В продаже!
Ваз-2110!
2010год
С газом евро4!
Вписан в тех-паспорт!
Мотор-работает как часики!
Коробка-мягкая!
Ходовая вся перебрана!
Салон хороший!
Техника отлично!
Работает идеально!
На ксенонах!
Новая резина!
С документами все в порядке!
Оформление документов в Мрео!
Все вопросы по телефону!
Срочно!",2499,Бізнес,https://www.olx.ua/d/uk/obyavlenie/srochno-2110-10god-s-gazom-evro-4-IDR6AMm.html,Опубліковано Сьогодні о 11:32
Продам Land Rover Range Rover Sport 3.6 D 2008 р.,"Дефект двигуна, все інше в справному стані. 
Приганяв особисто для себе.
Детальніше по телефону.",9000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-land-rover-range-rover-sport-3-6-d-2008-r-IDR8qOm.html,Опубліковано Сьогодні о 11:27
Новий трактор ОРІОН 504 Кабіна Безкоштовна доставка Мінітрактор ORION,"Найбільший в Західному регіоні мультибрендовий торгово-виставковий комплекс сільськогосподарської техніки – ТРАКТОР №1 Івано-Франківськ! Найбільший вибір, найширший асортимент, трактори виробництва поточного року, зберігання в сухих складських приміщеннях!
Ми гарантуємо чесну ціну, а не обіцяємо неіснуючі знижки!!
Більше інформації за телефоном 06******73

Мережа ""ТРАКТОР №1"" представляє сучасний професійний мінітрактор  ОРІОН  504 з Кабіною 2021 року випуску

Відеоогляд youtu.be/98zZEc8zdhQ

Трактор заводської збірки, перевірений, всі робочі рідини залиті до необхідних рівнів!!! 
Привозимо БЕЗКОШТОВНО до Вас додому - платите за якісний товар, а не за кота в мішку!

Потужність 50 к.с.
Дизельний двигун 4-циліндровий з підвищеним запасом потужності
Об""єм двигуна 3707 см3
Повний привід 4х4
Гідропідсилювач керма
Надійна КПП (4+1)х2
Бокове розташування важелю КПП
Блокування диференціалу заднього моста
Дводискове зчеплення
Вал відбору 540/1000 обертів
Великі колеса 
передні 8,3х20, задні 12,4х28
Вага 2200 кг.
Комплектація:
високоякісна простора кабіна з опаленням на резинових подушках, рівна підлога, передні противаги 120 кг, задні вантажі 70 кг, плаваюче сидіння з регулюванням під вагу оператора, підніжки з обох боків кабіни, підвісні педалі, сучасна панель приладів, блок гідровиходів з додатковим розподільником, великий бак, розміщений під кабіною, електрична розетка для причіпа, додаткові діодні фари,  магнітола з колонками, додатковий вентилятор.

Гарантія 12 міс.
Безкоштовна доставка без предоплати.
Документи для реєстрації.
В наявності є ще різні моделі.

Наш сайт minitraktor.com.ua
Повний відеоогляд тракторів на нашому YouTube каналі
youtube.com/channel/UCsCZLAFS2AZ9Yb4CMFZrVrQ

Завжди в наявності найбільший асортимент мінітракторів та навісного обладнання на будь який смак.
Міні трактори: DONGFENG, ZOOMLION, БУЛАТ, XINGTAI, SHIFENG, LOVOL , SOLIS, BRANSON, JINMA.
Навісне обладнання: Китай, Україна, Польща
Доставка в будь який регіон України.
Гарантія на все обладнання.
Наявність та ціни уточнюйте, можливі зміни.

Є питання? Телефонуйте в будь який день тижня.
Пряме постачання (без посередників) Асортимент техніки та навісного обладнання завжди в наявності.
Працюємо без предоплат.
Вся техніка в наявності -  м. Івано-Франківськ - с. Угринів, Калуське шосе 28 (біля Автобазару).",11800,Бізнес,https://www.olx.ua/d/uk/obyavlenie/noviy-traktor-oron-504-kabna-bezkoshtovna-dostavka-mntraktor-orion-IDMVaSD.html,Опубліковано Сьогодні о 11:33
VW Touareg 2006 3.0 TDI,"Продам свій Таурег, 2006 року, перехідна номерна модель.
Комплектація максимальна.
263 з 999, дуже рідкісна серія.
Машина пригнана в Україну рік тому, перший власник в Україні.
Зроблено все, працює все!
В ДТП не була.",12750,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vw-touareg-2006-3-0-tdi-IDQRa0V.html,Опубліковано Сьогодні о 11:24
Ауди А4 Б7 2008 года универсал,"Продаю Ауди А4 Б7 2008 года, универсал, 2.0 бензин, 96 кВт, МРI (под ГБО 4), вариатор. В отличном техническом состоянии. По кузову родная краска по кругу, без ДТП. Но есть царапины (возраст). Пробег 245 т.км. Поменял масло, фильтры. Спереди амортизаторы Монро. Фаркоп. Два ключа. Осмотр Киев, Теремки 2 небольшой торг у капота",7300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/audi-a4-b7-2008-goda-universal-IDOLNEX.html,Опубліковано Сьогодні о 11:31
Продам Ford Mondeo Газ/Бензин,"Продам Ford! Газовое оборудование четвертого поколения, вписано в техпаспорт. Двигатель без нареканий. Ходовая часть в норме. С документами порядок, любой вид переоформления . Более подробная информация по телефону.",3000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-ford-mondeo-gaz-benzin-IDR5WXn.html,Опубліковано Сьогодні о 11:27
ВАЗ 2107 1.6.     1987,"На ходу,технічно стан добрий,перебраний двигун з новима поршньовима кільцями та прокладками.Є нюанси по кузову.Заводиться з пів оберту,недавно перебраний карбюратор.Інші питання по телефону",550,Бізнес,https://www.olx.ua/d/uk/obyavlenie/vaz-2107-1-6-1987-IDQPIqC.html,Опубліковано Сьогодні о 11:30
Продам Daewoo Lanos на газу,"Продам Daewoo lanos на газу, мотор работает ровно, не дымит, масло не ест. Ходовая без лишних стуков, недавно были заменены сайлентблоки. Дорогу держит отлично. Печка дует отлично, меньше 100 км назад промыли систему и залили новый антифриз. Также есть гидроусилитель руля, сигнализация с центральным замком, линзованная оптика. Установлено ГБО 4го поколения, вписан в техпаспорт. Пороги и днище целое, рыжиков нет. Документы в порядке, переоформление. Торг у капота",2699,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-daewoo-lanos-na-gazu-IDR4BdC.html,Опубліковано Сьогодні о 11:26
Продам Автмобіль ІВЕКО ДЕЙЛІ,"Дизель, мотор 2.8 . 1999 рік груз-пас . Всі деталі по телефону +38********07 
Автомобіль в хорошому стані.",4500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-avtmobl-veko-deyl-IDQPIo6.html,Опубліковано Сьогодні о 11:29
Плуг польский Bomet УСИЛЕНИЙ,"Ціна вказана за 2.25, також маємо всі інші розміри

Польський плуг Бомет  с новым регулировочным колесом и усиленной рамой.
Плуг BOMETхарактеристика на 2.25:
-  Вес плуга - 170 кг
-  ВЫСОКИЕ СТОЙКИ
-  Усиленные корпуса толщиной металла
-  Встроенные крепления для борон
-  Колесо плуга с 2х векторным регулированием глубины и наклона
кованые лемех
 - 4х векторное регулирование самого плуга (влево, вправо, наклон, поворот), не тягами трактора, а реально самым плугом.
 - Отличное качество

Детальніше за тел 09******25, 09******08",9800,Бізнес,https://www.olx.ua/d/uk/obyavlenie/plug-polskiy-bomet-usileniy-IDK6q0e.html,Опубліковано Сьогодні о 11:28
Kia Sportage EX 2018,"Продам Kia Sportage 2018 EX 
В максимальной комплектации 
44 тыс.км.пробег.
Двух-зонный климат контроль,круиз контроль,датчик света,кожаный салон с подогревом сидений,и электроприводом.
Бесключевой доступ,старт-стоп,слепые зоны.
Черный потолок.
CarPlay,большой монитор,камера заднего вида.
Led-оптика.
Дистанционный запуск авто с ключа. 
Новая зимняя резина.
Постоянный учет.
Идеальное состояние.",27700,Бізнес,https://www.olx.ua/d/uk/obyavlenie/kia-sportage-ex-2018-IDR6gy0.html,Опубліковано Сьогодні о 11:32
Mazda CX-5 Sports-Line,"Автомобіль в гарному стані. Не битий, в рідній фарбі. Двигун та коробка працює добре, без проблем. Ходова в нормі. Салон чистий, не затертий. 
Має сервісну книжку. 
Доставка відбувається на протязі 5-8 діб.
Всі додаткові питання по вказаному номеру телефону.",9200,Бізнес,https://www.olx.ua/d/uk/obyavlenie/mazda-cx-5-sports-line-IDR8qs0.html,Опубліковано Сьогодні о 11:27
Продам трактор МТЗ 80,"Трактор в хорошому робочому стані, в рідній фарбі, косметичні недоліки видно на фото, без документів.
За 6000 заберу - прохання не турбувати.
Торг біля трактора.",6700,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-traktor-mtz-80-IDQIWMc.html,Опубліковано Сьогодні о 11:24
Продам Yamaha Jog 39,"Продам мопед с контейнера Yamaha Jog 39 в идеальном состоянии, инжекторный с водяным охлаждением.
По всем вопросам 09******03 Валентин",600,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-yamaha-jog-39-IDR4uR4.html,Опубліковано Сьогодні о 11:32
Продам автомобіль,"Продам автомобіль. Кожного дня на 
ходу. Ходова повністю перебрана.Всі питання за телефоном. Торг у капота",1800,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-avtomobl-IDQjFYy.html,Опубліковано Сьогодні о 11:26
"Пресс подборщик, тюки","Продаю пресс який тюкує великі круглі тюки, за детальною інформацією звертайтесь по номеру телефону",7500,Бізнес,https://www.olx.ua/d/uk/obyavlenie/press-podborschik-tyuki-IDGC47W.html,Опубліковано Сьогодні о 11:30
Daewoo Sens 1.3L 2012,"Машина полностью на ходу,обсолютно не требует вложений,все тех.работы в которых нуждался автомобиль проведены.
Коробка после кап ремонта,кап ремонт ходовой части автомобиля тоже произведен,обработана,сделана по электрике.Химчистка салона.
По двигателю автомобиля,абсолютно никаких вопросов.Стаит газовое оборудование ,газовый балон стоит на месте запаски.",2000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/daewoo-sens-1-3l-2012-IDQXTDc.html,Опубліковано Сьогодні о 11:28
Volvo v50 2.0 diesel,"Зроблені форсунки, замінені свічки накалу, масло в коробці, масло в двигуні, паливний фільтр, повітряний фільтр, антифриз.",5500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/volvo-v50-2-0-diesel-IDR8qFx.html,Опубліковано Сьогодні о 11:24
Yamaha YZ450F 2017,"Продам Yamaha YZF450F 4Т 2017. Хорошее состояние. Второй владелец. Пробег на текущем поршне 120моточасов. С 90м.ч. прошита ученическая карта топлива, перед продажей могу прошить в стандартную. Складывающиеся курки тормоза и сцепления. Обслуживался профессиональным механиком. Замена масла Yamaha YAMALUBE каждые 10м.ч. На 110м.ч. сделано полное ТО вилки. Новая цепь ГРМ, новая свеча зажигания. Есть запасной воздушный фильтр и почти новая сальниковая цепь. Посмотреть можно в Киеве на Оболони по предварительной договорённости.",3300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/yamaha-yz450f-2017-IDMM33e.html,Опубліковано Сьогодні о 11:28
Надувний човен камуфляжний надувні човни лодка надувная надувне судно,"Камуфляжний човен 270 см 
Суднобудівна компанія «AVALON» з 2010 року є провідним українським та одним із найпотужніших виробників малих суден у Європі.
Продукція під торговою маркою «AVALON» – це судна та обладнання для риболовлі, мисливства та відпочинку на воді.
Усі судна спроектовані, випробувані та доведені до серійного, дрібносерійного чи одиничного провадження спеціалістами власного конструкторського бюро суднобудівної компанії «AVALON».
Продукція компанії «AVALON» розробляється відповідно до «Правил класифікації та будівництва малих суден» (Україна, 2015), стандартів ISO, що регламентують мале суднобудування та виробляється відповідно до директиви 2013/53/EU Європейського Союзу.
Ми пишаємося своїми досягненнями, тому що за кожним із них стоять роки серйозної роботи кожного співробітника та всієї компанії загалом. Компанія «AVALON» – це розуміння потреб покупця та вміння завжди знайти резерви для зростання та розвитку. Співпраця з багатьма клієнтами обчислюється роками, що говорить про серйозність нашого підходу до роботи.
Компанія «AVALON» сьогодні – це не лише постійне розширення асортименту, а й посилення на зовнішньому та внутрішньому ринках.
Для нас важливо, щоб якість продукції та сервіс завжди залишався на високому рівні, завдяки якому наші покупці обирають саме нас.
Ми дуже дбаємо про безпеку наших клієнтів та нашої продукції, тому суднобудівна компанія «AVALON» забезпечує трирічну гарантію на балони та шви надувних човнів та один рік гарантії на фурнітуру та аксесуари, що використовуються для побутової експлуатації. Також, сервісні центри виробника забезпечують гарантійне та післягарантійне обслуговування усієї продукції «AVALON».",7100,Бізнес,https://www.olx.ua/d/uk/obyavlenie/naduvniy-choven-kamuflyazhniy-naduvn-chovni-lodka-naduvnaya-naduvne-sudno-IDR5Vev.html,Опубліковано Сьогодні о 11:32
Продам трактор Case 285,"Продам Case 285 с задними спарками. Состояние рабочее, требует мелкого ремонта и установки передних фар. С документами",28000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-traktor-case-285-IDR66qh.html,Опубліковано Сьогодні о 11:29
Citroen C4 2007р.,"Вашій увазі класний, компактний, економний автомобіль. Хороша комплектація: датчик дощу, клімат, круїз. Економний дизельний двигун радує своїм розходом палива як в місті так і на трасі. По ходовій частині, мотору, коробці все працює. Без нарікань взагалі. Сів поїхав. Вкладень не потребує ніяких. Детальна інформація за телефоном.",4499,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/citroen-c4-2007r-IDR4uxz.html,Опубліковано Сьогодні о 11:24
Skoda Octavia A-5 || покл.2005 р.,"Авто на повному бойовому хочу.
Skoda Octavia A-5 ||  2005 r.
Авто не потребує жодних вкладень.
Без ніяких нарікань .
Не бита не крашена .
Без жучків та підкрасів в рідній фарбі.
Ходова перебрана.
Фільтр масла замінено.
ГРМ - замінено.
Зимова резина.
В машині працює кажна кнопка.
Деталі по телефону.
Я власник.",5250,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/skoda-octavia-a-5-pokl-2005-r-IDQU6og.html,Опубліковано Сьогодні о 11:32
Мопед Верховина с документами!.,"Продам мопед с документами!Нужно помить карбюратор долго простоял!
Все как на фото на передне колесе трещина в резине.И педали нужно прикрутить.Нету времени заниматься.",1200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/moped-verhovina-s-dokumentami-IDR8qmv.html,Опубліковано Сьогодні о 11:26
Hyundai Accent 2011 1.4 Автомат НЕ ФАРБОВАНИЙ,"ОФІЦІЙНЕ АВТО!!!
Куплений в автосалоні в Україні!!!

НЕ ФАРБОВАНИЙ!!!
Без жодного підкрасу!!!

Авто дуже охайне та доглянуте.
РІДНИЙ ПРОБІГ, підтверджений офіційними заїздами на фірмове СТО, та відмітками у сервісній книзі.

Двигун, коробка, ходова працюють як у нового авто!

Обслужений до дрібниць, ніяких вкладень не вимагає.
Додатково встановлена сигналізація.
Фірмова дорога нова гума Michelin!

Дуже гарний яскравий колір!
НЕ ФАРБОВАНИЙ 1000%!!!

Торг біля авто!",8300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/hyundai-accent-2011-1-4-avtomat-ne-farbovaniy-IDR8qYA.html,Опубліковано Сьогодні о 11:31
Nissan Qashqai Visia,". Стоп-сигнал, боковая подушка безопасности пассажира с возможностью отключения, боковая подушка безопасности водителя/пассажира, управление аудиосистемой/бортовым компьютером на рулевом колесе, аудиосистема: магнитола с проигрывателем компакт-дисков и 4 динамиками, электрические наружные зеркала заднего вида. регулируемый и обогрев, индикация температуры наружного воздуха, интерфейс Bluetooth, бортовой компьютер, электрораспределение тормозных усилий (EBD), электростеклоподъемники передние + задние, обогрев заднего стекла, крепления Isofix для детских кресел, кузов: 5-дверный, система головных подушек безопасности, рулевая колонка (руль) регулируемая, фейслифтинг, двигатель 1,5 л - 81 кВт турбодизель KAT, колесная база 2631 мм, комплект для ремонта шин, заднее сиденье раздельное/складное, с низким уровнем выбросов в соответствии со стандартом выбросов Евро 5, боковая подушка безопасности спереди левое сиденье регулируется по высоте, обивка/обивка сиденья: ткань, солнцезащитные козырьки с зеркалом, термозащитное остекление с защитой от ультрафиолета",9800,Бізнес,https://www.olx.ua/d/uk/obyavlenie/nissan-qashqai-visia-IDQlAYz.html,Опубліковано Сьогодні о 11:27
Продам ладу Приору!,"Машина в одних руках с самого автосалону, вкладень не потребує, більш детальна інформація за телефоном",3800,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-ladu-prioru-IDPo32a.html,Опубліковано Сьогодні о 11:30
Продам Jeep Cherokee 2018,"Авто дуже в гарному стані.Проведенно повне ТО,комплектація авто салідна(камера заднього виду ,датчик світла,бі-ксенон, шкіряний салон,CarPle ,підігрів дзеркал,система сарт-стоп(запуск двигуна з кнопки),система доступна без ключа и тд.)Усі детальні запитання за телефоном 06******27",16000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-jeep-cherokee-2018-IDQGjUV.html,Опубліковано Сьогодні о 11:24
Фольксваген Шаран (Сеат) 2003г. 1.9тди 7 мест в Киеве,"Находится в Киеве! 
В отличном состоянии!
1.9турбо дизель, 7 мест (все сиденья складываются и снимаются за 2секунды.
Звоните, на сообщения не отвечу.",3000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/folksvagen-sharan-seat-2003g-1-9tdi-7-mest-v-kieve-IDR5V9P.html,Опубліковано Сьогодні о 11:32
Ситроен джампер без торгу,Ситроен джампер 2005 рік 2.2 дизель грузопасажир кожен день в роботі ціна без торгу . Розгляну обмін з вашою доплатою.,4500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/sitroen-dzhamper-bez-torgu-IDR4uyB.html,Опубліковано Сьогодні о 11:24
Продам Сузукі бандіт,"Срочна продажа ,або обмін є дефекти по пласмасі а так повністю справний ,всі деталі за телефоном",Обмін,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-suzuk-bandt-IDR8quq.html,Опубліковано Сьогодні о 11:29
Продам Renault Megane,"Продам Renault Megane, тільки пригнана з Німеччини,купе-кабріолет,2.0 бензин 135 кінських сил, механіка 6 ст, чорний металік, шкіра, клімат -контроль, бортовий комп'ютер, диски,в гарному стані.",5500,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-renault-megane-IDQRjro.html,Опубліковано Сьогодні о 11:32
Продам Хонда Стреам  2001 г,"Продам семейный 7 местный автомобиль. Для большой семьи это отличное авто. Удобен для поездок на море, на дачу, в путешествие. За небольшую цену-удачная покупка.",4100,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-honda-stream-2001-g-IDO5hH3.html,Опубліковано Сьогодні о 11:28
Питбайк pitbike Geon x-pit 155 (150) cross pro,"Байк pro-комплектации. Вилка и аморт с регулировками. Технически исправен. Есть косметические нюансы по пластику, отсутствует крышка, закрывающая цепь, переднее колесо немного ударено с правой стороны, но на бездоре не ощущается. В остальном всё отлично. Двигатель работает без проблем. Немного дымит, но на прогреве. Цепь, звёзды поменяны и обслужены. Из доков - талон. В кратце - боевой аппарат на ходу не требующий вложений если не придираться. Карбюратор новый оригинал (Mikuni 30) старый тоже отдам в комплекте на запчасти.

До конца этого месяца кто успеет цена 24500. (минимальная без торга!). С 1-го марта данная цена будет не актуальна. В сезон будет не менее 26-27000",24500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pitbayk-pitbike-geon-x-pit-155-150-cross-pro-IDQERHy.html,Опубліковано Сьогодні о 11:26
продам хонду дио 18,"здраствуйте. продам хонда дио 18 все работает хорошо.стоит новая поршнева єлектроныка работает вся.только немного побит пластик и не много треснутая задняя покришка, а так все работает.по документам только талон",8500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-hondu-dio-18-IDPkiGa.html,Опубліковано Сьогодні о 11:28
Продам Kia ceed с малым пробегом.,Продам Киа Сид 1.4 бензин . Состояние без лишних влажений. Машина подкрашивалась ездила девушка. Перекупов просьба не беспокоить. За 3000 не продаю. Цена без торга 4700уе.,4700,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-kia-ceed-s-malym-probegom-IDR6Elr.html,Опубліковано Сьогодні о 11:27
Renault Logan 2015 1.5 TDI,"Продам авто в гарному стані, кожен день на ходу. Вся в рідній фарбі. Двигун працює рівно. Два комплекта шин. Літо на титанах, зима на залізяках. По кузову нюанс прижатий капот.",5500,Бізнес,https://www.olx.ua/d/uk/obyavlenie/renault-logan-2015-1-5-tdi-IDR8qYf.html,Опубліковано Сьогодні о 11:31
Славута 2000 года,Авто в хорошем состоянии без гнили газ бензин  масло антифриз с патрубками заменил новый стартер ксиноны,1400,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/slavuta-2000-goda-IDQLrnR.html,Опубліковано Сьогодні о 11:30
Терміново! ВАЗ 2110,"Авто в гарному стані. Двигун працює добре, не димить, масла не бере. Гума зимова. ТОРГ. Детальна інформація за тел. 09*********30, +38********00",2450,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/termnovo-vaz-2110-IDQSAxi.html,Опубліковано Сьогодні о 11:32
LONCIN VOGE_300 в хорошому стані,"Продам хороший надійний мотик на реєстрації, швидкий потужний комфортний, все працює дуже добре більш детально звертайтесь за телефоном 09******15.",2190,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/loncin-voge-300-v-horoshomu-stan-IDR16QY.html,Опубліковано Сьогодні о 11:24
Продам культиватор 8.2м Вакула,"Продам культиватор 8.2м Вакула. Состояние хорошее, рабочее...Пользовались один сезон. Полный комплект. Стоимость нового на сегодня 710 тыс. ,отдаем за 230 тыс.",230000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/prodam-kultivator-8-2m-vakula-IDQVtex.html,Опубліковано Сьогодні о 11:29
Борона Дискова Навісна Таурус 2.1,"Дискова навісна борона Таурус : 2.1

Переваги даного агрегату над аналогами в класі:

- трубчастий каток (виконаний лучем, що дозволяє йому працювати на важких і вологих ґрунтах без жодних проблем)
- порошкова покраска забеспечує гарний захист від корозії
- стійка диска кріпиться на раму ""конусом Морзе"" (завдяки цій технології мінімізовані вібрації і люфт)
- стійка заведена за диск, що забезпечує рівномірну роботу і запобігає забивання
рослинністю
- рама складається з суцільнотягнутої безшовної труби (стінкою 108х6) що забезпечує жорсткість рами при навантаженнях і сполучення зварювальних швів на розрив .",120000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/borona-diskova-navsna-taurus-2-1-IDOz2nr.html,Опубліковано Сьогодні о 11:24
Hyundai Accent 2011 1.4 Автомат НЕ ФАРБОВАНИЙ,"ОФІЦІЙНЕ АВТО!!!
Куплений в автосалоні в Україні!!!

НЕ ФАРБОВАНИЙ!!!
Без жодного підкрасу!!!

Авто дуже охайне та доглянуте.
РІДНИЙ ПРОБІГ, підтверджений офіційними заїздами на фірмове СТО, та відмітками у сервісній книзі.

Двигун, коробка, ходова працюють як у нового авто!

Обслужений до дрібниць, ніяких вкладень не вимагає.
Додатково встановлена сигналізація.
Фірмова дорога нова гума Michelin!

Дуже гарний яскравий колір!
НЕ ФАРБОВАНИЙ 1000%!!!

Торг біля авто!",8300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/hyundai-accent-2011-1-4-avtomat-ne-farbovaniy-IDR8qYA.html,Опубліковано Сьогодні о 11:31
