title,description,price,status,url,date_public
Стерилізована кішка  Мері в родину,"Тихая, ласковая, абсолютно беспроблемная кошечка. Зовут Мери. Недавно стерилизована. Ест все. Квартирная. Улицу не знает.
Пристраивается в добрую семью, где будут ее любить. Звонить 09*********77",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/sterilzovana-kshka-mer-v-rodinu-IDR8pgs.html,Опубліковано Сьогодні о 10:53
Тёма срочно ищет семью,"Мальчик . 8 месяцев. Был спасён с улицы маленьким щенком . Живёт в квартире . Приучен к туалету на улице . Ласковый добрый малыш. Немного смущается посторонних ,но быстро привыкает . Вет обработан ,вакцинирован и кастрирован .
Будет верным другом и любимым членом семьи . Отдаётся только с проживанием в квартире или в доме,не в будку .
Малыш залюблен и знает. Что такое ласка. На передержке где он живёт в квартире есть уже 2 большие собаки и женщине тяжело с тремя. Он средних размеров . Примерно кг 18, чуть-чуть ниже колена. Вырастит ещё думаю до 20 кг и будет по колено не больше . Отличная собака даже для небольшой квартиры ,если люди понимают ,что за собакой нужен уход ,своевременный долгий выгул и занятия и игры на улицы. Дома он будет просто спать и есть тогда . Тёма ещё щенок и любит играться . С другими животными дружит . Не агрессивный .",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/tema-srochno-ischet-semyu-IDR4so4.html,Опубліковано Сьогодні о 10:40
Круг для купання немовлят,"Ідеальний стан, користувались 2-3рази.
З ручками, щоб дитинка могла триматись
Віддаю кому потрібно",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/krug-dlya-kupannya-nemovlyat-IDR8oV4.html,Опубліковано Сьогодні о 10:46
Бейсболка. Панамка. Кепка. 100% хлопок. 54/56,"Розмір: 56, Б/у в ідеаному стані.
Мінімальний обхват 56 см - ззаді регулюється липучкою, глилина (висота) 14,5 см, довжина козирька 8 см.

Пишіть, відповім на всі запитання.
Дивіться інші оголошення.
Пересилання за рахунок покупця.
Переглянь обнуляю.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/beysbolka-panamka-kepka-100-hlopok-54-56-IDR8rk7.html,Опубліковано Сьогодні о 11:39
Джинсовка на хлопчика,"Розмір 110 по бірці, можна приміряти на місці, пересилаю поштою, стан хороший ...",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dzhinsovka-na-hlopchika-IDQPJ7n.html,Опубліковано Сьогодні о 11:48
Взуття дитяче,"Віддам взуття Львів,   район південного. Самовивіз. Розмір уточнюйте в повідомленнях тут.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vzuttya-dityache-IDR8qhm.html,Опубліковано Сьогодні о 11:26
полосушка киця з білою грудкою 1р,"віддаю безкоштовно але в дуже хороші руки красиву кішечку з білою грудкою та полосатою шубкою
 вік 1р
 вона оброблена від паразитів та привчана до лоточка
 привита та стерилізована
 лише в хороші руки та з умовою правильного харчування
метро Дорогожичі",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/polosushka-kitsya-z-bloyu-grudkoyu-1r-IDPeSF2.html,Опубліковано Сьогодні о 10:34
Джинсы девочке на весну,"Пишут на рост 152, но маломерят. Длина 86см. Пояс регулируется внутренней резинкой. Только Кривой Рог.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dzhinsy-devochke-na-vesnu-IDR8pqG.html,Опубліковано Сьогодні о 11:07
КУПЛЮ  Натуральный ВОСК,"Принимаем натуральный пчелиный 
ВОСК. 220 ГРН ЗА КГ. МЕРВУ. 05******34 ИРИНА. ЗВОНИТЕ",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kuplyu-naturalnyy-vosk-IDQBoG4.html,Опубліковано Сьогодні о 11:16
Сарафан джинсовий і кофта,"Сарафан джинсовий і кофта напівпрозора, розмір с/м, прошу тільки писати, відправлю Олх доставкою.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/sarafan-dzhinsoviy-kofta-IDR8pfe.html,Опубліковано Сьогодні о 10:53
Жіночі речі 46 розмір,"Речі безкоштовно за умови оформлення олх доставки укрпоштою
Взуття 37
Одяг с м",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zhnoch-rech-46-rozmr-IDR8pDV.html,Опубліковано Сьогодні о 11:02
Це оголошення більше не доступне,None,None,None,None,None
Детские зимние ботинки,Меняю 27 на 28-29 размер. Новые детские ботинки на девочку меняю на новые предлагаем варианты.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/detskie-zimnie-botinki-IDR8oW2.html,Опубліковано Сьогодні о 10:46
"Кішка Нєнси,  черепахове забарвлення, чорно-руда","Яскрава молода кішечка Нєнсі дуже чекає на свою сім'ю, де вона стане домашньою улюбленицею і можна буде валятися на м'яких диванах, підставляти животик для почесушок і солодко мурчати від щастя згорнувшись клубочком на колінах. Кішечка дуже душевна та доброзичлива стане для Вас надійним другом. Нєнсі володарка яскравої м'якої та плюшевої шубки черепахового забарвлення.
Навчена премудростям квартирного життя, до лотка привчена, здорова, стерилізована, оброблена від бліх та глистів.
Вік – 1, 5 роки.
Без самовигулу. Можна їй створити катіо.
Будь ласка, телефонуйте: Аліна 09*********14, 09*********88. Телефонуйте у будь-який день з 9 до 20. Та приїжджайте знайомитись!
Більше наших котів ви зможете побачити тут gladpet.org/pets;organization_id=65",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kshka-nnsi-cherepahove-zabarvlennya-chorno-ruda-IDR8r3s.html,Опубліковано Сьогодні о 11:39
Шлак песок отсев.Щебень асфальт.бетон глина чернозём Кирпич и мд,"Контакты для заказа на фото.
Пісок.
Відсів.
Щебінь.
Шлак дрібний.
Бетон(можлива суха гарцовка)
Можливий зріз(асфальту).
Асфальт, асфальтування
Влаштування шлакової подушки.
Вивіз сміття.
Каміння Бут.
Силікатна маса.
Цеглина силікатна
Розчини: вапняний та цементний.
Глина і чорнозем.
Гідромолот, екскаватор
Копання котлованів
Власна машина!
Телефонуйте. Вячеслав.

Песок речной
Отсев
щебень.
шлак мелкий
Бетон (можно сухой гарцовка)
Бывает срез (асфальта).
Асфальт и Асфальтирование.
устройство шлаковой подушки.
Вывоз мусора.
Камень Бут.
Силикатная масса
Кирпич силикатный
Растворы известковый и цементный
Глина и Чернозём.
Гидромолот и Экскаватор.
рытьё котлованов.
Своя Машина!
Звоните Вячеслав",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/shlak-pesok-otsev-scheben-asfalt-beton-glina-chernozem-kirpich-i-md-IDR8pRJ.html,Опубліковано Сьогодні о 11:07
Віддам цуценят в добрі руки,"Доброго дня всім ! 

Віддам безкоштовно в добрі руки щуценят (дівчинки). Не вибагливі до їжи. Активні, веселі, здорові.
09*******68 Дмитро",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-tsutsenyat-v-dobr-ruki-IDR1Ygq.html,Опубліковано Сьогодні о 11:26
Допоможу вивезти ваш мотоцикл у Європу та США,"Допоможу вивезти ваш мотоцикл у Європу та США.  Все залежить від року, документів та мети вивезення.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dopomozhu-vivezti-vash-mototsikl-u-vropu-ta-ssha-IDQ4CLV.html,Опубліковано Сьогодні о 10:33
Пінетки сапожки,"Пінетки сапожки на ніжку 9-10 см 
Тепленькі, легенькі 
Пересилаю олх доставкою",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pnetki-sapozhki-IDQOTxY.html,Опубліковано Сьогодні о 10:39
Ореховая скорлупа,"Ореховая скорлупа. Весь объем на фото. Подойдёт для растопки и т.п. Буду рада, если пригодится 

Смотрите также другие мои объявления",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/orehovaya-skorlupa-IDQ4j9R.html,Опубліковано Сьогодні о 10:53
Диван розкладний,"Диван  розкладний,  спальне  місце   110 х 185см, потребує ремонту. Самовивіз",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/divan-rozkladniy-IDR8qgG.html,Опубліковано Сьогодні о 11:16
ветровка на мальчика,Віддаю дві ветрівки на хлопчика. Вік 2-3 роки. Пересилаю. Дивіться інші мої оголошення.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vetrovka-na-malchika-IDR8r7H.html,Опубліковано Сьогодні о 11:34
"Чорна кішка Янтаріна з чарівними очима, 6міс. ( кошка, котенок)","Чорна блискуча красуня Янтаріна, з неймовірним кольором очей! 
Кішечка зовсім молода, всього 6 місяців. Ласкава, здорова, спокійна дівчинка. Готова терміново стати Вашим особистим антидепресантом)) Але поки сидить в клітці притулку і дуже сумує. Давайте скоріше виправимо цю помилку, адже її справжнє місце - на колінах в улюблених господарів.
Стерилізована, вакцинована, оброблена від паразитів. Чудово знає кошачий горщик. Дзвоніть та приїжджайте знайомитись з Янтаріною, ми дуже чекаємо на Вас.

Щоб більше дізнатися про котиків телефонуйте, будь-ласка, 09*********14 або 09*********40
Більше наших котиків Ви можете побачити тут: 
gladpet.org/pets;organization_id=65",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/chorna-kshka-yantarna-z-charvnimi-ochima-6ms-koshka-kotenok-IDR8pDI.html,Опубліковано Сьогодні о 11:01
У т р о ж е с т а н  та  е с т р о ж е л ь,Віддам безкоштовно у т р о ж е с т а н та  е с т р о ж е л ь. Строк естр до травня. І його десь половина.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/u-t-r-o-zh-e-s-t-a-n-ta-e-s-t-r-o-zh-e-l-IDR8opu.html,Опубліковано Сьогодні о 10:45
"Фінголімод-Віста, Абаджіо - Терифлуномид, Бетфер 1 а плюс","Маю в наявності Фінголімод Віста 21 капсула, термін придатності до 09/2023.
Та Абаджіо (терифлуномід), 28 таблеток, термін придатності до 07/2023
Бетфер 1а плюс, термін придатності до 01/2024

Пишіть, домовимось",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/fngolmod-vsta-abadzho-teriflunomid-betfer-1-a-plyus-IDR0VYF.html,Опубліковано Сьогодні о 11:39
Кросівки для хлопця устілка 20 см,"Кросівки для хлопця устілка 20 см.
Нюанси на фото, можна підклеїти. Відправлю безкоштовно люблю поштою на вибір.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/krosvki-dlya-hloptsya-ustlka-20-sm-IDR8rC2.html,Опубліковано Сьогодні о 11:45
"Джинси, ідеальний стан","Джинси ідеальний стан, дуже гарний колір, відправляю олх доставкою, дивіться також мої оголошення підходить на розмір 36-38",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dzhinsi-dealniy-stan-IDR8pQ7.html,Опубліковано Сьогодні о 11:06
Котенятко котик хлопчик,"Грайливий котик 2,5 місяці. Проглистований , привчений до лотка. Їсть усе, добре ловить мишок",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kotenyatko-kotik-hlopchik-IDR8qKs.html,Опубліковано Сьогодні о 11:26
Салофальк 70 таблеток,"Осталось 70 таблеток, не подошел ребенку, была аллергическая реакция. Срок до 11,2023",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/salofalk-70-tabletok-IDR8nSb.html,Опубліковано Сьогодні о 10:39
Продукти харчування,Фасоль і сочевиця супи терміни хороші Німеччини при зустрічі віддам безкоштовно сихів,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/produkti-harchuvannya-IDR8qfw.html,Опубліковано Сьогодні о 11:15
Дитячий світер,"Ідеальний варіант для дівчинки на кожен день, Підійде на 3-4 рочки, роблю заміри за потреби.Пересилка лише олх доставкою, без особистих зустрічей.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dityachiy-svter-IDR8pCd.html,Опубліковано Сьогодні о 11:01
Іграшка меч дитячий,Дитяча іграшка меч.  Для справжніх воїнів. Червоного кольору.  Відправляю тільки олх доставкою.  Дивіться інші мої оголошення.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/grashka-mech-dityachiy-IDR8r7x.html,Опубліковано Сьогодні о 11:34
Віддам дошку для малювання водними маркерами,"Віддам безкоштовно дошку для малювання маркерами. Саморобна, у вигляді будиночку. Самовивіз.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-doshku-dlya-malyuvannya-vodnimi-markerami-IDR8oo1.html,Опубліковано Сьогодні о 10:45
Сниму квартиру /гостинку на Баварии,"Сниму квартиру или гостинку на баварии, в центре баварии.
Порядочность, своевременную оплату и чистоту гарантирую.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/snimu-kvartiru-gostinku-na-bavarii-IDR8nBJ.html,Опубліковано Сьогодні о 10:32
песок Щебень.Шлак.отсев Асфальт Бетон чернозём глина Камень-БУТ.,"Для Заказа Телефоны на Фото!
Пісок.
Відсів.
Щебінь.
Шлак дрібний.
Бетон(можлива суха гарцовка)
Можливий зріз(асфальту)
Асфальт, асфальтування
Влаштування шлакової подушки.
Вивіз сміття.
Каміння Бут.
Силікатна маса.
Цеглина силікатна
Розчини: вапняний та цементний.
Глина і чорнозем.
Гідромолот, екскаватор
Копання котлованів.
Власна машина!
Телефонуйте. Вячеслав.

Песок речной
Отсев
щебень.
шлак мелкий
Бетон (можно сухой гарцовка)
Бывает срез (асфальта)
Асфальт и Асфальтирование
устройство шлаковой подушки.
Вывоз мусора.
Камень Бут.
Силикатная масса.
Кирпич силикатный
Растворы известковый и цементный..
Глина и Чернозём.
Гидромолот и Экскаватор.
рытьё котлованов
Своя Машина!
Звоните Вячеслав..",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pesok-scheben-shlak-otsev-asfalt-beton-chernozem-glina-kamen-but-IDR8rBP.html,Опубліковано Сьогодні о 11:45
Отдам котят бесплатно. Маленький котенок,На каждой картинке есть информация и номер для связи. Смогу привезти к вам. Все котята здоровы. От всех паразитов обработаны. К лоточку приучены. Рыже-белые мальчики привиты,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/otdam-kotyat-besplatno-malenkiy-kotenok-IDPv7pi.html,Опубліковано Сьогодні о 11:38
Це оголошення більше не доступне,None,None,None,None,None
Вещи на       девочку  104,"Колготки , носочки безплатно 
Свитер    , на рост 110- 116;
Шапка  , на 3- 4 года, новая;
Халат   на рост 104, новый 250,
  пересылаю укрпочтой",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/veschi-na-devochku-104-IDPvGwW.html,Опубліковано Сьогодні о 11:26
"Кошеня дівчинка 3,5 місяці кот котенок кошка","Грайливе кошеня-дівчинка шукає люблячу сім‘ю! 
Лоточок на 5+, в їжі невибаглива, зараз їсть сухих корм
Ласкава, соціалізована, але водночас мала торпеда. Братик та сестричка уже в сім‘ях
Київ!",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/koshenya-dvchinka-3-5-msyats-kot-kotenok-koshka-IDQPHtR.html,Опубліковано Сьогодні о 11:06
Офісні папки,Віддам офісні папки. Самовивіз з центру Києва (золоті ворота),Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/ofsn-papki-IDR8qf5.html,Опубліковано Сьогодні о 11:15
"Босоніжки жіночі, червоні","Олх доставкою НЕ користуюсь!!!
Босоніжки жіночі, червоні
Розмір 35, устілка 22 см, каблук 8 см
Передам новою поштою",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/bosonzhki-zhnoch-chervon-IDR8oBH.html,Опубліковано Сьогодні о 10:39
Котик в хорошие руки. Срочно нужен дом,"Одесса .

Знакомьтесь,это Маркиз. Ему 5-6 месяцев. Сам по себе очень крупный котик. Превратится вообще в шикарного кота .

На втором фото на заднем плане его мама,недавно она погибла .
Двоих котят удалось пристроить . Теперь Маркиз остался один в опасном месте. Живёт в подвале с алкозависимыми .

Ему очень нужен дом. Помогите его спасти. Подарите  семью. Он остался один. Неужели он не заслуживает на мягкую постель,как двое его братьев ? 

Привезу по Одессе,от паразитов обработаю. 
Только подарите Маркизу уют и заботу 

09******73 Наталья",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kotik-v-horoshie-ruki-srochno-nuzhen-dom-IDPfPnJ.html,Опубліковано Сьогодні о 11:34
Отдам даром в добрые руки собачку породы шпиц,"Одесса. Ищем дом и любящую семью для мальчика, порода шпиц. Возраст 6 лет. Пристраивается в связи с отъездом хозяев. Добрый и воспитанный малыш. Только в ответственные руки! В квартирное содержание. Людям, которые смогут содержать породистое животное. Для любви и обожания!Халявщики идут мимо!",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/otdam-darom-v-dobrye-ruki-sobachku-porody-shpits-IDR8pBu.html,Опубліковано Сьогодні о 11:01
Віддам посуд  самовивіз,"Віддам посуд самовивіз
Треба перемити, бо довго лежав
Різні тарілки і глибокі і маленькі",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-posud-samovivz-IDR8oSM.html,Опубліковано Сьогодні о 10:45
Мальчик в добрые ручки,"Ищем семью для Чака возраст 9 месяцев привит, кастрирован, приучен к выгулу !Очень любит детей будет настоящим другом , ладит с другими животными ! Жил в семье где очень был привязан к ребёнку но к сожалению решили отдать аргументируя мешал учиться очень тяжело пережил разлуку мы ищем ответственные, добрые  руки и людей для которых собака это член семьи ! Находится в городе Одесса звоните приезжайте знакомиться !  06******76",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/malchik-v-dobrye-ruchki-IDR5Tkh.html,Опубліковано Сьогодні о 10:32
"Віддам цуценят безкоштовно, цуценя в добрі руки","Віддам в добрі дбайливі руки. 3 дівчинки і хлопчик шукають родини. Вони стерелізовані, оброблені, щеплені. Будут середнього розміру 20-23 кг. Актмвні, грайливі, ходять на повідку. Дуже потрібен дім
09********33",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vddam-tsutsenyat-bezkoshtovno-tsutsenya-v-dobr-ruki-IDQNxMk.html,Опубліковано Сьогодні о 11:38
Ерк мальчик ищет девочку,Ерк( стандарт)мальчик красавчик ищет девочку. Нам 1.7 года. Прививки и т.д всё ок. Живёт в Днепре правый берег 12 квартале. Звоните.,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/erk-malchik-ischet-devochku-IDQlRNu.html,Опубліковано Сьогодні о 11:45
Отдам даром в добрые руки пушистого рыжего котенка,"Одесса. Ищем дом и любящих родителей для мальчика. Пушистый солнечный красавчик! Ласковый мурчун и игрун. Возраст 2,5 мес. Ветконтроль прошел, здоров. Приучен к лоточку. Кому солнышко в дом? Привезем по городу. Только в ответственные руки! В квартирное содержание.",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/otdam-darom-v-dobrye-ruki-pushistogo-ryzhego-kotenka-IDR8qJa.html,Опубліковано Сьогодні о 11:25
"Цуценята, щенки, миленькие щенятки","Милые щенятки ищут дом. Светлый мальчик, темная девочка, пишите, звоните скину доп фото. Мама не большая, чуть выше таксы",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/tsutsenyata-schenki-milenkie-schenyatki-IDQPH1p.html,Опубліковано Сьогодні о 10:53
отдам кота бесплатно,"к нам пол года назад пришёл кот
очень был напуган, сейчас нет возможности держать его у себя
он молодой ему не больше года, отдам в хорошие руки
очень добрый
приучен до лотка",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/otdam-kota-besplatno-IDQAKhn.html,Опубліковано Сьогодні о 11:06
Кофточка женская одежда,Женская одежда кофточка гольф серый размер S бу в хорошем состоянии и качестве пишите отправлю вам олх доставкой,Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/koftochka-zhenskaya-odezhda-IDR8qf8.html,Опубліковано Сьогодні о 11:15
срібляста пані-кішка 2р,"віддаю безкоштовно але  в дуже хороші руки красиву кішечку  сріблястошубу кицю дівчинку
 вік 2р
 вона оброблена від паразитів та привчана до лоточка 
привита та стерилізована
лише в хороші руки та з умовою правильного харчування
метро Берестейська",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/srblyasta-pan-kshka-2r-IDR8oBl.html,Опубліковано Сьогодні о 10:38
"Мини-пантера Мариса в добрые руки, 10 мес. (кошка, кот, котенок)","Мариса - шикарная мини-пантера. Красива, грациозна, настоящий черный бриллиант!
Гладить и держать на ручках эту малышку - одно удовольствие. Кото-девочка с нетерпением ждет свою семью, она споет Вам свои лучшие мурчащие песенки и покажет кошачьи игры. А Вы наверняка взяв ее на ручки один раз- уже просто не сможете расстаться с нею. Проверим? :)
Возраст - 10 месяцев. 
Стерилизована, вакцинирована, обработана от паразитов.
Лоток знает отлично.
Звоните, приезжаейте, мы с пантерой Марисой ждем Вас!

Чтобы больше узнать о котиках звоните, пожалуйста, 09*********14 или 09*********40
Больше наших котиков Вы можете увидеть здесь   
gladpet.org/pets;organization_id=65",Безкоштовно,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/mini-pantera-marisa-v-dobrye-ruki-10-mes-koshka-kot-kotenok-IDR8pB0.html,Опубліковано Сьогодні о 11:01
